58 mini_c2tm_329.seq 4.0, 2.26, -4.0, 102.8, -10.657, [60.0], [1], [180], 2.0
23 mini_c2tm_32.seq 3.8, 2.26, -3.5, 102.8, -8.843, [20.0], [1], [180], -2.5
57 mini_c2tm_330.seq 4.0, 2.26, -4.0, 102.8, -10.657, [60.0], [1], [180], 2.5
52 mini_c2tm_331.seq 4.0, 2.26, -4.0, 102.8, -10.657, [60.0], [1], [180], 3.0
58 mini_c2tm_332.seq 4.0, 2.26, -4.0, 102.8, -10.657, [60.0], [1], [180], -2.0
57 mini_c2tm_333.seq 4.0, 2.26, -4.0, 102.8, -10.657, [60.0], [1], [180], -2.5
52 mini_c2tm_334.seq 4.0, 2.26, -4.0, 102.8, -10.657, [60.0], [1], [180], -3.0
50 mini_c2tm_335.seq 4.0, 2.26, -4.0, 102.8, -10.657, [60.0], [1], [180], -3.5
60 mini_c2tm_336.seq 4.0, 2.26, -3.0, 102.8, -7.973, [70.0], [1], [180], 2.0
61 mini_c2tm_337.seq 4.0, 2.26, -3.0, 102.8, -7.973, [70.0], [1], [180], 2.5
61 mini_c2tm_338.seq 4.0, 2.26, -3.0, 102.8, -7.973, [70.0], [1], [180], 3.0
60 mini_c2tm_339.seq 4.0, 2.26, -3.0, 102.8, -7.973, [70.0], [1], [180], -2.0
22 mini_c2tm_33.seq 3.8, 2.26, -3.5, 102.8, -8.843, [20.0], [1], [180], -3.0
61 mini_c2tm_340.seq 4.0, 2.26, -3.0, 102.8, -7.973, [70.0], [1], [180], -2.5
61 mini_c2tm_341.seq 4.0, 2.26, -3.0, 102.8, -7.973, [70.0], [1], [180], -3.0
59 mini_c2tm_342.seq 4.0, 2.26, -3.0, 102.8, -7.973, [70.0], [1], [180], -3.5
60 mini_c2tm_343.seq 4.0, 2.26, -3.5, 102.8, -9.312, [70.0], [1], [180], 2.0
61 mini_c2tm_344.seq 4.0, 2.26, -3.5, 102.8, -9.312, [70.0], [1], [180], 2.5
57 mini_c2tm_345.seq 4.0, 2.26, -3.5, 102.8, -9.312, [70.0], [1], [180], 3.0
60 mini_c2tm_346.seq 4.0, 2.26, -3.5, 102.8, -9.312, [70.0], [1], [180], -2.0
61 mini_c2tm_347.seq 4.0, 2.26, -3.5, 102.8, -9.312, [70.0], [1], [180], -2.5
57 mini_c2tm_348.seq 4.0, 2.26, -3.5, 102.8, -9.312, [70.0], [1], [180], -3.0
56 mini_c2tm_349.seq 4.0, 2.26, -3.5, 102.8, -9.312, [70.0], [1], [180], -3.5
21 mini_c2tm_34.seq 3.8, 2.26, -3.5, 102.8, -8.843, [20.0], [1], [180], -3.5
53 mini_c2tm_350.seq 4.0, 2.26, -4.0, 102.8, -10.657, [70.0], [1], [180], 2.0
54 mini_c2tm_351.seq 4.0, 2.26, -4.0, 102.8, -10.657, [70.0], [1], [180], 2.5
49 mini_c2tm_352.seq 4.0, 2.26, -4.0, 102.8, -10.657, [70.0], [1], [180], 3.0
53 mini_c2tm_353.seq 4.0, 2.26, -4.0, 102.8, -10.657, [70.0], [1], [180], -2.0
54 mini_c2tm_354.seq 4.0, 2.26, -4.0, 102.8, -10.657, [70.0], [1], [180], -2.5
49 mini_c2tm_355.seq 4.0, 2.26, -4.0, 102.8, -10.657, [70.0], [1], [180], -3.0
52 mini_c2tm_356.seq 4.0, 2.26, -4.0, 102.8, -10.657, [70.0], [1], [180], -3.5
54 mini_c2tm_357.seq 4.0, 2.26, -3.0, 102.8, -7.973, [80.0], [1], [180], 2.0
54 mini_c2tm_358.seq 4.0, 2.26, -3.0, 102.8, -7.973, [80.0], [1], [180], 2.5
57 mini_c2tm_359.seq 4.0, 2.26, -3.0, 102.8, -7.973, [80.0], [1], [180], 3.0
19 mini_c2tm_35.seq 3.8, 2.26, -4.0, 102.8, -10.119, [20.0], [1], [180], 2.0
54 mini_c2tm_360.seq 4.0, 2.26, -3.0, 102.8, -7.973, [80.0], [1], [180], -2.0
54 mini_c2tm_361.seq 4.0, 2.26, -3.0, 102.8, -7.973, [80.0], [1], [180], -2.5
57 mini_c2tm_362.seq 4.0, 2.26, -3.0, 102.8, -7.973, [80.0], [1], [180], -3.0
55 mini_c2tm_363.seq 4.0, 2.26, -3.0, 102.8, -7.973, [80.0], [1], [180], -3.5
51 mini_c2tm_364.seq 4.0, 2.26, -3.5, 102.8, -9.312, [80.0], [1], [180], 2.0
50 mini_c2tm_365.seq 4.0, 2.26, -3.5, 102.8, -9.312, [80.0], [1], [180], 2.5
47 mini_c2tm_366.seq 4.0, 2.26, -3.5, 102.8, -9.312, [80.0], [1], [180], 3.0
51 mini_c2tm_367.seq 4.0, 2.26, -3.5, 102.8, -9.312, [80.0], [1], [180], -2.0
50 mini_c2tm_368.seq 4.0, 2.26, -3.5, 102.8, -9.312, [80.0], [1], [180], -2.5
47 mini_c2tm_369.seq 4.0, 2.26, -3.5, 102.8, -9.312, [80.0], [1], [180], -3.0
21 mini_c2tm_36.seq 3.8, 2.26, -4.0, 102.8, -10.119, [20.0], [1], [180], 2.5
54 mini_c2tm_370.seq 4.0, 2.26, -3.5, 102.8, -9.312, [80.0], [1], [180], -3.5
49 mini_c2tm_371.seq 4.0, 2.26, -4.0, 102.8, -10.657, [80.0], [1], [180], 2.0
46 mini_c2tm_372.seq 4.0, 2.26, -4.0, 102.8, -10.657, [80.0], [1], [180], 2.5
46 mini_c2tm_373.seq 4.0, 2.26, -4.0, 102.8, -10.657, [80.0], [1], [180], 3.0
49 mini_c2tm_374.seq 4.0, 2.26, -4.0, 102.8, -10.657, [80.0], [1], [180], -2.0
46 mini_c2tm_375.seq 4.0, 2.26, -4.0, 102.8, -10.657, [80.0], [1], [180], -2.5
46 mini_c2tm_376.seq 4.0, 2.26, -4.0, 102.8, -10.657, [80.0], [1], [180], -3.0
52 mini_c2tm_377.seq 4.0, 2.26, -4.0, 102.8, -10.657, [80.0], [1], [180], -3.5
65 mini_c2tm_378.seq 4.0, 2.26, -3.0, 102.8, -7.973, [90.0], [1], [180], 2.0
56 mini_c2tm_379.seq 4.0, 2.26, -3.0, 102.8, -7.973, [90.0], [1], [180], 2.5
22 mini_c2tm_37.seq 3.8, 2.26, -4.0, 102.8, -10.119, [20.0], [1], [180], 3.0
50 mini_c2tm_380.seq 4.0, 2.26, -3.0, 102.8, -7.973, [90.0], [1], [180], 3.0
65 mini_c2tm_381.seq 4.0, 2.26, -3.0, 102.8, -7.973, [90.0], [1], [180], -2.0
56 mini_c2tm_382.seq 4.0, 2.26, -3.0, 102.8, -7.973, [90.0], [1], [180], -2.5
50 mini_c2tm_383.seq 4.0, 2.26, -3.0, 102.8, -7.973, [90.0], [1], [180], -3.0
55 mini_c2tm_384.seq 4.0, 2.26, -3.0, 102.8, -7.973, [90.0], [1], [180], -3.5
63 mini_c2tm_385.seq 4.0, 2.26, -3.5, 102.8, -9.312, [90.0], [1], [180], 2.0
53 mini_c2tm_386.seq 4.0, 2.26, -3.5, 102.8, -9.312, [90.0], [1], [180], 2.5
49 mini_c2tm_387.seq 4.0, 2.26, -3.5, 102.8, -9.312, [90.0], [1], [180], 3.0
63 mini_c2tm_388.seq 4.0, 2.26, -3.5, 102.8, -9.312, [90.0], [1], [180], -2.0
53 mini_c2tm_389.seq 4.0, 2.26, -3.5, 102.8, -9.312, [90.0], [1], [180], -2.5
19 mini_c2tm_38.seq 3.8, 2.26, -4.0, 102.8, -10.119, [20.0], [1], [180], -2.0
49 mini_c2tm_390.seq 4.0, 2.26, -3.5, 102.8, -9.312, [90.0], [1], [180], -3.0
56 mini_c2tm_391.seq 4.0, 2.26, -3.5, 102.8, -9.312, [90.0], [1], [180], -3.5
53 mini_c2tm_392.seq 4.0, 2.26, -4.0, 102.8, -10.657, [90.0], [1], [180], 2.0
50 mini_c2tm_393.seq 4.0, 2.26, -4.0, 102.8, -10.657, [90.0], [1], [180], 2.5
49 mini_c2tm_394.seq 4.0, 2.26, -4.0, 102.8, -10.657, [90.0], [1], [180], 3.0
53 mini_c2tm_395.seq 4.0, 2.26, -4.0, 102.8, -10.657, [90.0], [1], [180], -2.0
50 mini_c2tm_396.seq 4.0, 2.26, -4.0, 102.8, -10.657, [90.0], [1], [180], -2.5
49 mini_c2tm_397.seq 4.0, 2.26, -4.0, 102.8, -10.657, [90.0], [1], [180], -3.0
47 mini_c2tm_398.seq 4.0, 2.26, -4.0, 102.8, -10.657, [90.0], [1], [180], -3.5
68 mini_c2tm_399.seq 4.0, 2.26, -3.0, 102.8, -7.973, [100.0], [1], [180], 2.0
21 mini_c2tm_39.seq 3.8, 2.26, -4.0, 102.8, -10.119, [20.0], [1], [180], -2.5
29 mini_c2tm_3.seq 3.8, 2.26, -3.0, 102.8, -7.572, [10.0], [1], [180], -2.0
56 mini_c2tm_400.seq 4.0, 2.26, -3.0, 102.8, -7.973, [100.0], [1], [180], 2.5
54 mini_c2tm_401.seq 4.0, 2.26, -3.0, 102.8, -7.973, [100.0], [1], [180], 3.0
68 mini_c2tm_402.seq 4.0, 2.26, -3.0, 102.8, -7.973, [100.0], [1], [180], -2.0
56 mini_c2tm_403.seq 4.0, 2.26, -3.0, 102.8, -7.973, [100.0], [1], [180], -2.5
54 mini_c2tm_404.seq 4.0, 2.26, -3.0, 102.8, -7.973, [100.0], [1], [180], -3.0
57 mini_c2tm_405.seq 4.0, 2.26, -3.0, 102.8, -7.973, [100.0], [1], [180], -3.5
63 mini_c2tm_406.seq 4.0, 2.26, -3.5, 102.8, -9.312, [100.0], [1], [180], 2.0
56 mini_c2tm_407.seq 4.0, 2.26, -3.5, 102.8, -9.312, [100.0], [1], [180], 2.5
52 mini_c2tm_408.seq 4.0, 2.26, -3.5, 102.8, -9.312, [100.0], [1], [180], 3.0
63 mini_c2tm_409.seq 4.0, 2.26, -3.5, 102.8, -9.312, [100.0], [1], [180], -2.0
22 mini_c2tm_40.seq 3.8, 2.26, -4.0, 102.8, -10.119, [20.0], [1], [180], -3.0
56 mini_c2tm_410.seq 4.0, 2.26, -3.5, 102.8, -9.312, [100.0], [1], [180], -2.5
52 mini_c2tm_411.seq 4.0, 2.26, -3.5, 102.8, -9.312, [100.0], [1], [180], -3.0
57 mini_c2tm_412.seq 4.0, 2.26, -3.5, 102.8, -9.312, [100.0], [1], [180], -3.5
55 mini_c2tm_413.seq 4.0, 2.26, -4.0, 102.8, -10.657, [100.0], [1], [180], 2.0
48 mini_c2tm_414.seq 4.0, 2.26, -4.0, 102.8, -10.657, [100.0], [1], [180], 2.5
48 mini_c2tm_415.seq 4.0, 2.26, -4.0, 102.8, -10.657, [100.0], [1], [180], 3.0
55 mini_c2tm_416.seq 4.0, 2.26, -4.0, 102.8, -10.657, [100.0], [1], [180], -2.0
48 mini_c2tm_417.seq 4.0, 2.26, -4.0, 102.8, -10.657, [100.0], [1], [180], -2.5
49 mini_c2tm_418.seq 4.0, 2.26, -4.0, 102.8, -10.657, [100.0], [1], [180], -3.0
50 mini_c2tm_419.seq 4.0, 2.26, -4.0, 102.8, -10.657, [100.0], [1], [180], -3.5
23 mini_c2tm_41.seq 3.8, 2.26, -4.0, 102.8, -10.119, [20.0], [1], [180], -3.5
77 mini_c2tm_420.seq 4.2, 2.26, -3.0, 102.8, -8.374, [10.0], [1], [180], 2.0
70 mini_c2tm_421.seq 4.2, 2.26, -3.0, 102.8, -8.374, [10.0], [1], [180], 2.5
71 mini_c2tm_422.seq 4.2, 2.26, -3.0, 102.8, -8.374, [10.0], [1], [180], 3.0
77 mini_c2tm_423.seq 4.2, 2.26, -3.0, 102.8, -8.374, [10.0], [1], [180], -2.0
70 mini_c2tm_424.seq 4.2, 2.26, -3.0, 102.8, -8.374, [10.0], [1], [180], -2.5
71 mini_c2tm_425.seq 4.2, 2.26, -3.0, 102.8, -8.374, [10.0], [1], [180], -3.0
71 mini_c2tm_426.seq 4.2, 2.26, -3.0, 102.8, -8.374, [10.0], [1], [180], -3.5
75 mini_c2tm_427.seq 4.2, 2.26, -3.5, 102.8, -9.783, [10.0], [1], [180], 2.0
68 mini_c2tm_428.seq 4.2, 2.26, -3.5, 102.8, -9.783, [10.0], [1], [180], 2.5
72 mini_c2tm_429.seq 4.2, 2.26, -3.5, 102.8, -9.783, [10.0], [1], [180], 3.0
22 mini_c2tm_42.seq 3.8, 2.26, -3.0, 102.8, -7.572, [30.0], [1], [180], 2.0
75 mini_c2tm_430.seq 4.2, 2.26, -3.5, 102.8, -9.783, [10.0], [1], [180], -2.0
68 mini_c2tm_431.seq 4.2, 2.26, -3.5, 102.8, -9.783, [10.0], [1], [180], -2.5
72 mini_c2tm_432.seq 4.2, 2.26, -3.5, 102.8, -9.783, [10.0], [1], [180], -3.0
67 mini_c2tm_433.seq 4.2, 2.26, -3.5, 102.8, -9.783, [10.0], [1], [180], -3.5
64 mini_c2tm_434.seq 4.2, 2.26, -4.0, 102.8, -11.197, [10.0], [1], [180], 2.0
59 mini_c2tm_435.seq 4.2, 2.26, -4.0, 102.8, -11.197, [10.0], [1], [180], 2.5
59 mini_c2tm_436.seq 4.2, 2.26, -4.0, 102.8, -11.197, [10.0], [1], [180], 3.0
64 mini_c2tm_437.seq 4.2, 2.26, -4.0, 102.8, -11.197, [10.0], [1], [180], -2.0
59 mini_c2tm_438.seq 4.2, 2.26, -4.0, 102.8, -11.197, [10.0], [1], [180], -2.5
59 mini_c2tm_439.seq 4.2, 2.26, -4.0, 102.8, -11.197, [10.0], [1], [180], -3.0
25 mini_c2tm_43.seq 3.8, 2.26, -3.0, 102.8, -7.572, [30.0], [1], [180], 2.5
65 mini_c2tm_440.seq 4.2, 2.26, -4.0, 102.8, -11.197, [10.0], [1], [180], -3.5
81 mini_c2tm_441.seq 4.2, 2.26, -3.0, 102.8, -8.374, [20.0], [1], [180], 2.0
76 mini_c2tm_442.seq 4.2, 2.26, -3.0, 102.8, -8.374, [20.0], [1], [180], 2.5
79 mini_c2tm_443.seq 4.2, 2.26, -3.0, 102.8, -8.374, [20.0], [1], [180], 3.0
81 mini_c2tm_444.seq 4.2, 2.26, -3.0, 102.8, -8.374, [20.0], [1], [180], -2.0
76 mini_c2tm_445.seq 4.2, 2.26, -3.0, 102.8, -8.374, [20.0], [1], [180], -2.5
79 mini_c2tm_446.seq 4.2, 2.26, -3.0, 102.8, -8.374, [20.0], [1], [180], -3.0
84 mini_c2tm_447.seq 4.2, 2.26, -3.0, 102.8, -8.374, [20.0], [1], [180], -3.5
73 mini_c2tm_448.seq 4.2, 2.26, -3.5, 102.8, -9.783, [20.0], [1], [180], 2.0
69 mini_c2tm_449.seq 4.2, 2.26, -3.5, 102.8, -9.783, [20.0], [1], [180], 2.5
30 mini_c2tm_44.seq 3.8, 2.26, -3.0, 102.8, -7.572, [30.0], [1], [180], 3.0
77 mini_c2tm_450.seq 4.2, 2.26, -3.5, 102.8, -9.783, [20.0], [1], [180], 3.0
73 mini_c2tm_451.seq 4.2, 2.26, -3.5, 102.8, -9.783, [20.0], [1], [180], -2.0
69 mini_c2tm_452.seq 4.2, 2.26, -3.5, 102.8, -9.783, [20.0], [1], [180], -2.5
77 mini_c2tm_453.seq 4.2, 2.26, -3.5, 102.8, -9.783, [20.0], [1], [180], -3.0
75 mini_c2tm_454.seq 4.2, 2.26, -3.5, 102.8, -9.783, [20.0], [1], [180], -3.5
66 mini_c2tm_455.seq 4.2, 2.26, -4.0, 102.8, -11.197, [20.0], [1], [180], 2.0
64 mini_c2tm_456.seq 4.2, 2.26, -4.0, 102.8, -11.197, [20.0], [1], [180], 2.5
65 mini_c2tm_457.seq 4.2, 2.26, -4.0, 102.8, -11.197, [20.0], [1], [180], 3.0
66 mini_c2tm_458.seq 4.2, 2.26, -4.0, 102.8, -11.197, [20.0], [1], [180], -2.0
64 mini_c2tm_459.seq 4.2, 2.26, -4.0, 102.8, -11.197, [20.0], [1], [180], -2.5
22 mini_c2tm_45.seq 3.8, 2.26, -3.0, 102.8, -7.572, [30.0], [1], [180], -2.0
65 mini_c2tm_460.seq 4.2, 2.26, -4.0, 102.8, -11.197, [20.0], [1], [180], -3.0
65 mini_c2tm_461.seq 4.2, 2.26, -4.0, 102.8, -11.197, [20.0], [1], [180], -3.5
85 mini_c2tm_462.seq 4.2, 2.26, -3.0, 102.8, -8.374, [30.0], [1], [180], 2.0
78 mini_c2tm_463.seq 4.2, 2.26, -3.0, 102.8, -8.374, [30.0], [1], [180], 2.5
76 mini_c2tm_464.seq 4.2, 2.26, -3.0, 102.8, -8.374, [30.0], [1], [180], 3.0
85 mini_c2tm_465.seq 4.2, 2.26, -3.0, 102.8, -8.374, [30.0], [1], [180], -2.0
78 mini_c2tm_466.seq 4.2, 2.26, -3.0, 102.8, -8.374, [30.0], [1], [180], -2.5
76 mini_c2tm_467.seq 4.2, 2.26, -3.0, 102.8, -8.374, [30.0], [1], [180], -3.0
79 mini_c2tm_468.seq 4.2, 2.26, -3.0, 102.8, -8.374, [30.0], [1], [180], -3.5
74 mini_c2tm_469.seq 4.2, 2.26, -3.5, 102.8, -9.783, [30.0], [1], [180], 2.0
25 mini_c2tm_46.seq 3.8, 2.26, -3.0, 102.8, -7.572, [30.0], [1], [180], -2.5
69 mini_c2tm_470.seq 4.2, 2.26, -3.5, 102.8, -9.783, [30.0], [1], [180], 2.5
69 mini_c2tm_471.seq 4.2, 2.26, -3.5, 102.8, -9.783, [30.0], [1], [180], 3.0
74 mini_c2tm_472.seq 4.2, 2.26, -3.5, 102.8, -9.783, [30.0], [1], [180], -2.0
69 mini_c2tm_473.seq 4.2, 2.26, -3.5, 102.8, -9.783, [30.0], [1], [180], -2.5
69 mini_c2tm_474.seq 4.2, 2.26, -3.5, 102.8, -9.783, [30.0], [1], [180], -3.0
69 mini_c2tm_475.seq 4.2, 2.26, -3.5, 102.8, -9.783, [30.0], [1], [180], -3.5
71 mini_c2tm_476.seq 4.2, 2.26, -4.0, 102.8, -11.197, [30.0], [1], [180], 2.0
64 mini_c2tm_477.seq 4.2, 2.26, -4.0, 102.8, -11.197, [30.0], [1], [180], 2.5
64 mini_c2tm_478.seq 4.2, 2.26, -4.0, 102.8, -11.197, [30.0], [1], [180], 3.0
71 mini_c2tm_479.seq 4.2, 2.26, -4.0, 102.8, -11.197, [30.0], [1], [180], -2.0
30 mini_c2tm_47.seq 3.8, 2.26, -3.0, 102.8, -7.572, [30.0], [1], [180], -3.0
64 mini_c2tm_480.seq 4.2, 2.26, -4.0, 102.8, -11.197, [30.0], [1], [180], -2.5
64 mini_c2tm_481.seq 4.2, 2.26, -4.0, 102.8, -11.197, [30.0], [1], [180], -3.0
65 mini_c2tm_482.seq 4.2, 2.26, -4.0, 102.8, -11.197, [30.0], [1], [180], -3.5
91 mini_c2tm_483.seq 4.2, 2.26, -3.0, 102.8, -8.374, [40.0], [1], [180], 2.0
83 mini_c2tm_484.seq 4.2, 2.26, -3.0, 102.8, -8.374, [40.0], [1], [180], 2.5
81 mini_c2tm_485.seq 4.2, 2.26, -3.0, 102.8, -8.374, [40.0], [1], [180], 3.0
91 mini_c2tm_486.seq 4.2, 2.26, -3.0, 102.8, -8.374, [40.0], [1], [180], -2.0
83 mini_c2tm_487.seq 4.2, 2.26, -3.0, 102.8, -8.374, [40.0], [1], [180], -2.5
80 mini_c2tm_488.seq 4.2, 2.26, -3.0, 102.8, -8.374, [40.0], [1], [180], -3.0
84 mini_c2tm_489.seq 4.2, 2.26, -3.0, 102.8, -8.374, [40.0], [1], [180], -3.5
33 mini_c2tm_48.seq 3.8, 2.26, -3.0, 102.8, -7.572, [30.0], [1], [180], -3.5
87 mini_c2tm_490.seq 4.2, 2.26, -3.5, 102.8, -9.783, [40.0], [1], [180], 2.0
87 mini_c2tm_491.seq 4.2, 2.26, -3.5, 102.8, -9.783, [40.0], [1], [180], 2.5
76 mini_c2tm_492.seq 4.2, 2.26, -3.5, 102.8, -9.783, [40.0], [1], [180], 3.0
87 mini_c2tm_493.seq 4.2, 2.26, -3.5, 102.8, -9.783, [40.0], [1], [180], -2.0
87 mini_c2tm_494.seq 4.2, 2.26, -3.5, 102.8, -9.783, [40.0], [1], [180], -2.5
76 mini_c2tm_495.seq 4.2, 2.26, -3.5, 102.8, -9.783, [40.0], [1], [180], -3.0
76 mini_c2tm_496.seq 4.2, 2.26, -3.5, 102.8, -9.783, [40.0], [1], [180], -3.5
75 mini_c2tm_497.seq 4.2, 2.26, -4.0, 102.8, -11.197, [40.0], [1], [180], 2.0
72 mini_c2tm_498.seq 4.2, 2.26, -4.0, 102.8, -11.197, [40.0], [1], [180], 2.5
71 mini_c2tm_499.seq 4.2, 2.26, -4.0, 102.8, -11.197, [40.0], [1], [180], 3.0
22 mini_c2tm_49.seq 3.8, 2.26, -3.5, 102.8, -8.843, [30.0], [1], [180], 2.0
30 mini_c2tm_4.seq 3.8, 2.26, -3.0, 102.8, -7.572, [10.0], [1], [180], -2.5
75 mini_c2tm_500.seq 4.2, 2.26, -4.0, 102.8, -11.197, [40.0], [1], [180], -2.0
72 mini_c2tm_501.seq 4.2, 2.26, -4.0, 102.8, -11.197, [40.0], [1], [180], -2.5
71 mini_c2tm_502.seq 4.2, 2.26, -4.0, 102.8, -11.197, [40.0], [1], [180], -3.0
67 mini_c2tm_503.seq 4.2, 2.26, -4.0, 102.8, -11.197, [40.0], [1], [180], -3.5
89 mini_c2tm_504.seq 4.2, 2.26, -3.0, 102.8, -8.374, [50.0], [1], [180], 2.0
84 mini_c2tm_505.seq 4.2, 2.26, -3.0, 102.8, -8.374, [50.0], [1], [180], 2.5
85 mini_c2tm_506.seq 4.2, 2.26, -3.0, 102.8, -8.374, [50.0], [1], [180], 3.0
89 mini_c2tm_507.seq 4.2, 2.26, -3.0, 102.8, -8.374, [50.0], [1], [180], -2.0
84 mini_c2tm_508.seq 4.2, 2.26, -3.0, 102.8, -8.374, [50.0], [1], [180], -2.5
85 mini_c2tm_509.seq 4.2, 2.26, -3.0, 102.8, -8.374, [50.0], [1], [180], -3.0
26 mini_c2tm_50.seq 3.8, 2.26, -3.5, 102.8, -8.843, [30.0], [1], [180], 2.5
84 mini_c2tm_510.seq 4.2, 2.26, -3.0, 102.8, -8.374, [50.0], [1], [180], -3.5
79 mini_c2tm_511.seq 4.2, 2.26, -3.5, 102.8, -9.783, [50.0], [1], [180], 2.0
83 mini_c2tm_512.seq 4.2, 2.26, -3.5, 102.8, -9.783, [50.0], [1], [180], 2.5
80 mini_c2tm_513.seq 4.2, 2.26, -3.5, 102.8, -9.783, [50.0], [1], [180], 3.0
79 mini_c2tm_514.seq 4.2, 2.26, -3.5, 102.8, -9.783, [50.0], [1], [180], -2.0
83 mini_c2tm_515.seq 4.2, 2.26, -3.5, 102.8, -9.783, [50.0], [1], [180], -2.5
80 mini_c2tm_516.seq 4.2, 2.26, -3.5, 102.8, -9.783, [50.0], [1], [180], -3.0
75 mini_c2tm_517.seq 4.2, 2.26, -3.5, 102.8, -9.783, [50.0], [1], [180], -3.5
73 mini_c2tm_518.seq 4.2, 2.26, -4.0, 102.8, -11.197, [50.0], [1], [180], 2.0
78 mini_c2tm_519.seq 4.2, 2.26, -4.0, 102.8, -11.197, [50.0], [1], [180], 2.5
30 mini_c2tm_51.seq 3.8, 2.26, -3.5, 102.8, -8.843, [30.0], [1], [180], 3.0
77 mini_c2tm_520.seq 4.2, 2.26, -4.0, 102.8, -11.197, [50.0], [1], [180], 3.0
73 mini_c2tm_521.seq 4.2, 2.26, -4.0, 102.8, -11.197, [50.0], [1], [180], -2.0
78 mini_c2tm_522.seq 4.2, 2.26, -4.0, 102.8, -11.197, [50.0], [1], [180], -2.5
77 mini_c2tm_523.seq 4.2, 2.26, -4.0, 102.8, -11.197, [50.0], [1], [180], -3.0
70 mini_c2tm_524.seq 4.2, 2.26, -4.0, 102.8, -11.197, [50.0], [1], [180], -3.5
82 mini_c2tm_525.seq 4.2, 2.26, -3.0, 102.8, -8.374, [60.0], [1], [180], 2.0
83 mini_c2tm_526.seq 4.2, 2.26, -3.0, 102.8, -8.374, [60.0], [1], [180], 2.5
83 mini_c2tm_527.seq 4.2, 2.26, -3.0, 102.8, -8.374, [60.0], [1], [180], 3.0
82 mini_c2tm_528.seq 4.2, 2.26, -3.0, 102.8, -8.374, [60.0], [1], [180], -2.0
83 mini_c2tm_529.seq 4.2, 2.26, -3.0, 102.8, -8.374, [60.0], [1], [180], -2.5
22 mini_c2tm_52.seq 3.8, 2.26, -3.5, 102.8, -8.843, [30.0], [1], [180], -2.0
83 mini_c2tm_530.seq 4.2, 2.26, -3.0, 102.8, -8.374, [60.0], [1], [180], -3.0
86 mini_c2tm_531.seq 4.2, 2.26, -3.0, 102.8, -8.374, [60.0], [1], [180], -3.5
83 mini_c2tm_532.seq 4.2, 2.26, -3.5, 102.8, -9.783, [60.0], [1], [180], 2.0
81 mini_c2tm_533.seq 4.2, 2.26, -3.5, 102.8, -9.783, [60.0], [1], [180], 2.5
78 mini_c2tm_534.seq 4.2, 2.26, -3.5, 102.8, -9.783, [60.0], [1], [180], 3.0
83 mini_c2tm_535.seq 4.2, 2.26, -3.5, 102.8, -9.783, [60.0], [1], [180], -2.0
81 mini_c2tm_536.seq 4.2, 2.26, -3.5, 102.8, -9.783, [60.0], [1], [180], -2.5
78 mini_c2tm_537.seq 4.2, 2.26, -3.5, 102.8, -9.783, [60.0], [1], [180], -3.0
82 mini_c2tm_538.seq 4.2, 2.26, -3.5, 102.8, -9.783, [60.0], [1], [180], -3.5
81 mini_c2tm_539.seq 4.2, 2.26, -4.0, 102.8, -11.197, [60.0], [1], [180], 2.0
26 mini_c2tm_53.seq 3.8, 2.26, -3.5, 102.8, -8.843, [30.0], [1], [180], -2.5
77 mini_c2tm_540.seq 4.2, 2.26, -4.0, 102.8, -11.197, [60.0], [1], [180], 2.5
71 mini_c2tm_541.seq 4.2, 2.26, -4.0, 102.8, -11.197, [60.0], [1], [180], 3.0
81 mini_c2tm_542.seq 4.2, 2.26, -4.0, 102.8, -11.197, [60.0], [1], [180], -2.0
77 mini_c2tm_543.seq 4.2, 2.26, -4.0, 102.8, -11.197, [60.0], [1], [180], -2.5
71 mini_c2tm_544.seq 4.2, 2.26, -4.0, 102.8, -11.197, [60.0], [1], [180], -3.0
70 mini_c2tm_545.seq 4.2, 2.26, -4.0, 102.8, -11.197, [60.0], [1], [180], -3.5
96 mini_c2tm_546.seq 4.2, 2.26, -3.0, 102.8, -8.374, [70.0], [1], [180], 2.0
87 mini_c2tm_547.seq 4.2, 2.26, -3.0, 102.8, -8.374, [70.0], [1], [180], 2.5
92 mini_c2tm_548.seq 4.2, 2.26, -3.0, 102.8, -8.374, [70.0], [1], [180], 3.0
96 mini_c2tm_549.seq 4.2, 2.26, -3.0, 102.8, -8.374, [70.0], [1], [180], -2.0
30 mini_c2tm_54.seq 3.8, 2.26, -3.5, 102.8, -8.843, [30.0], [1], [180], -3.0
87 mini_c2tm_550.seq 4.2, 2.26, -3.0, 102.8, -8.374, [70.0], [1], [180], -2.5
92 mini_c2tm_551.seq 4.2, 2.26, -3.0, 102.8, -8.374, [70.0], [1], [180], -3.0
89 mini_c2tm_552.seq 4.2, 2.26, -3.0, 102.8, -8.374, [70.0], [1], [180], -3.5
95 mini_c2tm_553.seq 4.2, 2.26, -3.5, 102.8, -9.783, [70.0], [1], [180], 2.0
87 mini_c2tm_554.seq 4.2, 2.26, -3.5, 102.8, -9.783, [70.0], [1], [180], 2.5
89 mini_c2tm_555.seq 4.2, 2.26, -3.5, 102.8, -9.783, [70.0], [1], [180], 3.0
95 mini_c2tm_556.seq 4.2, 2.26, -3.5, 102.8, -9.783, [70.0], [1], [180], -2.0
87 mini_c2tm_557.seq 4.2, 2.26, -3.5, 102.8, -9.783, [70.0], [1], [180], -2.5
